12:04, Wednesday, June 10, 2015
Study name: Static 2
Units :N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
16501  ,-9.39394e+003  ,-5.20618e+003  ,-3.83128e+003  ,-3.01303e+003  ,-4.60540e+001  ,-6.34946e+001
16502  ,-5.25979e+003  ,-3.45257e+003  ,-1.21409e+003  ,-2.78415e+003  ,-1.60614e+001  ,-1.81569e+002
16503  ,-5.83441e+003  ,-2.63306e+003  ,-1.25579e+003  ,-1.01891e+003  ,-1.14146e+002  ,-7.15051e+001
16504  ,-5.62909e+003  ,-2.77539e+003  ,-1.10303e+003  ,-2.42171e+003  ,-4.90361e+001  ,-1.72395e+002
16505  ,-8.25552e+003  ,-9.15872e+002  ,-1.37088e+003  ,-2.15223e+003  ,6.57336e+001  ,-3.54682e+001
16506  ,-7.31142e+003  ,-4.04706e+003  ,-2.48418e+003  ,-2.34202e+003  ,-4.55087e+001  ,-6.72928e+001
16507  ,-5.26976e+003  ,-2.21279e+003  ,-1.09418e+003  ,-8.57439e+002  ,-2.56994e+000  ,-5.38937e+001
16508  ,-1.32817e+003  ,-4.22211e+003  ,2.48511e+002  ,-1.89880e+003  ,-1.16885e+002  ,-1.30902e+002
16509  ,-1.73451e+003  ,-4.38656e+003  ,2.51424e+000  ,-1.65948e+003  ,-2.32435e+001  ,-2.39276e+002
16510  ,-9.61345e+003  ,-6.26660e+001  ,-1.17301e+003  ,-8.86730e+002  ,3.51161e+002  ,-2.83122e+001
16511  ,-1.04703e+004  ,-8.50408e+002  ,-2.03325e+003  ,-1.64497e+003  ,9.50196e+001  ,1.40243e+001
16512  ,-9.61997e+003  ,-5.72128e+003  ,-3.68118e+003  ,-3.04973e+003  ,4.92486e+001  ,-7.95702e+000
16513  ,-3.87371e+003  ,-4.40808e+003  ,-8.34156e+002  ,-3.02487e+003  ,-1.91096e+002  ,-4.56582e+002
16514  ,-9.39219e+003  ,-1.81181e+003  ,-1.32200e+003  ,-2.31037e+003  ,2.39135e+002  ,-4.63639e+000
16515  ,-5.45622e+003  ,-4.29870e+003  ,-1.27633e+003  ,-2.96850e+003  ,-8.96381e+001  ,-3.19025e+002
16516  ,-5.88770e+003  ,-2.66869e+003  ,-8.84677e+002  ,-9.92960e+002  ,-1.43733e+002  ,-1.30104e+002
16517  ,-7.74758e+003  ,-1.37701e+003  ,-1.04461e+003  ,-2.12076e+003  ,1.19950e+002  ,1.21215e+001
16518  ,-6.60769e+003  ,-3.88038e+003  ,-1.87634e+003  ,-2.14939e+003  ,-2.79503e+001  ,-5.36824e+001
16519  ,-4.98856e+003  ,-2.76095e+003  ,-8.61495e+002  ,-1.87944e+003  ,-1.29907e+001  ,5.81424e+001
16520  ,-8.41047e+003  ,-3.60386e+003  ,-1.79054e+003  ,-2.59023e+003  ,8.38213e+001  ,8.54276e+001
16521  ,-5.43372e+002  ,-4.32282e+003  ,6.02392e+002  ,-1.29493e+003  ,-9.47582e+001  ,-4.52647e+002
16522  ,-7.43493e+002  ,-3.88288e+003  ,6.37648e+002  ,-1.33135e+003  ,-2.67356e+001  ,-4.63507e+002
16523  ,-5.86485e+003  ,-1.88723e+003  ,-5.58895e+002  ,-1.85605e+003  ,-2.03202e+002  ,-1.82784e+002
16524  ,-5.21001e+003  ,-2.78750e+003  ,-6.66724e+002  ,-9.43405e+002  ,-8.46694e+001  ,2.85044e+001
16525  ,-9.66331e+003  ,-1.59298e+002  ,-7.10942e+002  ,-7.84811e+002  ,2.12604e+002  ,-8.21772e+001
16526  ,-9.55014e+003  ,-1.57231e+002  ,-7.37296e+002  ,-1.03492e+003  ,1.44657e+002  ,-1.38806e+002
16527  ,-9.72517e+003  ,-4.90644e+003  ,-3.36282e+003  ,-3.09200e+003  ,1.11086e+001  ,-4.79725e+001
16528  ,-3.49094e+003  ,-3.95399e+003  ,-4.24699e+002  ,-2.68606e+003  ,-2.85058e+002  ,-8.41835e+002
16529  ,-7.27476e+003  ,-2.78335e+003  ,-9.03754e+002  ,-2.63724e+003  ,-9.30378e+001  ,8.01303e+001
16530  ,8.44331e+001  ,-2.46896e+003  ,1.67168e+003  ,-5.47909e+002  ,-2.98228e+002  ,-7.57329e+002
16531  ,-5.36736e+003  ,-1.26311e+003  ,-3.29608e+002  ,-2.33537e+003  ,-2.89660e+002  ,-5.53020e+001
16532  ,-5.35926e+003  ,-1.31071e+003  ,1.34931e+002  ,-2.25028e+003  ,-5.18429e+002  ,-4.88293e+002
16533  ,-4.20117e+003  ,-2.06203e+003  ,2.29724e+002  ,-1.00351e+003  ,-1.11275e+002  ,3.37031e+002
16534  ,-2.05645e+003  ,-3.38170e+003  ,-3.55503e+002  ,-1.68656e+003  ,-9.76289e+001  ,-6.79194e+002
16535  ,-8.79645e+003  ,9.26651e-001  ,-2.98729e+002  ,-1.16376e+003  ,5.33885e+001  ,3.39970e+001
16536  ,-8.75749e+003  ,-5.48693e+003  ,-1.93632e+003  ,-3.09742e+003  ,-3.68604e+002  ,-3.91691e+002
16537  ,-5.22577e+003  ,-3.56561e+001  ,1.11810e+002  ,5.81619e+002  ,-4.53072e+002  ,-1.45020e+001
16538  ,-4.99551e+003  ,-1.08802e+002  ,3.71038e+002  ,9.53026e+002  ,-2.76028e+002  ,1.16918e+002
16539  ,-5.80686e+003  ,-2.32170e+002  ,-1.85342e+002  ,6.68788e+002  ,-4.11098e+002  ,1.21004e+001
16540  ,-5.02762e+003  ,-3.14641e+002  ,1.14046e+002  ,1.07581e+003  ,-3.66167e+002  ,7.85362e+001
16541  ,-5.09000e+003  ,-7.65225e+001  ,1.75380e+002  ,9.74328e+002  ,-2.68526e+002  ,6.32675e+001
16542  ,-5.98259e+003  ,-1.18851e+002  ,-3.50603e+002  ,7.58752e+002  ,-3.48876e+002  ,6.93078e+000
16543  ,-5.03276e+003  ,2.89867e+001  ,-2.59910e+002  ,7.71731e+002  ,-2.65403e+002  ,1.92871e+001
16544  ,-5.84308e+003  ,-4.41884e+002  ,-5.57402e+002  ,1.15334e+003  ,-1.72840e+002  ,1.91867e+001
16545  ,-4.85726e+003  ,-3.66244e+002  ,-3.36050e+002  ,1.01833e+003  ,-2.18578e+002  ,6.12195e+001
16546  ,-6.87017e+003  ,7.93666e+002  ,1.30706e+001  ,-2.19911e+002  ,-5.53655e+002  ,-2.92661e+001
16547  ,-5.65640e+003  ,-1.04092e+002  ,-6.06880e+002  ,5.04529e+002  ,-9.56999e+001  ,-9.43606e+001
16548  ,-5.27758e+003  ,-2.16790e+002  ,-5.57182e+002  ,7.24818e+002  ,-1.91391e+002  ,6.47575e+001
16549  ,-5.12432e+003  ,1.17810e+002  ,-2.83017e+002  ,8.44347e+002  ,-1.13293e+002  ,3.56691e+000
16550  ,-6.98994e+003  ,6.09435e+002  ,-3.36766e+002  ,-2.53809e+001  ,-2.22734e+002  ,9.12494e+001
16551  ,-5.22223e+003  ,-1.88208e+002  ,-6.61599e+002  ,6.19648e+002  ,-9.62861e+001  ,-8.49917e-001
16552  ,-5.52233e+003  ,-1.58444e+002  ,-6.96834e+002  ,5.21520e+002  ,-1.55208e+002  ,4.73652e+001
16553  ,-5.26511e+003  ,-3.44476e+001  ,-5.05498e+002  ,7.32659e+002  ,-1.07436e+002  ,6.73083e+001
16554  ,-6.69564e+003  ,6.69062e+001  ,-6.69291e+002  ,-9.70857e+001  ,-1.47465e+002  ,-5.49608e+001
16555  ,-5.23688e+003  ,1.17746e+001  ,-5.68548e+002  ,5.58396e+002  ,4.87192e+001  ,2.52021e+000
16556  ,-5.07913e+003  ,-3.35814e+002  ,-6.14797e+002  ,8.59575e+002  ,3.76589e+001  ,4.30482e+000
16557  ,-5.25739e+003  ,-1.62692e+002  ,-6.95750e+002  ,6.55302e+002  ,-5.85131e+001  ,1.81228e+001
16558  ,-5.35983e+003  ,-9.96842e+001  ,-6.22266e+002  ,7.61315e+002  ,-3.99562e+001  ,1.23983e+001
16559  ,-6.41892e+003  ,5.82537e+002  ,-5.95452e+002  ,-2.91500e+002  ,-1.24671e+002  ,-1.09691e+001
16560  ,-5.30139e+003  ,1.40596e+001  ,-6.23557e+002  ,5.64287e+002  ,3.45334e+001  ,-9.11080e+000
16561  ,-4.80824e+003  ,-1.65009e+002  ,-5.15543e+002  ,7.80445e+002  ,3.96267e+001  ,-1.05041e+001
16562  ,-5.19436e+003  ,-8.40470e+001  ,-5.75640e+002  ,6.86201e+002  ,1.33461e+002  ,-3.28131e+001
16563  ,-5.14209e+003  ,-2.10650e+002  ,-5.80592e+002  ,7.16236e+002  ,1.20115e+002  ,-3.37427e+001
16564  ,-6.67078e+003  ,3.29494e+002  ,-6.93383e+002  ,-2.37831e+001  ,4.48436e+001  ,2.07932e+001
16565  ,-5.05276e+003  ,-1.43429e+002  ,-4.43356e+002  ,8.54840e+002  ,2.21812e+002  ,-7.25602e+001
16566  ,-5.28269e+003  ,-9.52539e+001  ,-5.94649e+002  ,6.99960e+002  ,1.29085e+002  ,-3.59344e+001
16567  ,-5.16327e+003  ,-4.88552e+002  ,-5.13912e+002  ,1.01239e+003  ,1.34272e+002  ,2.90664e+000
16568  ,-5.02380e+003  ,-2.55710e+001  ,-3.88978e+002  ,7.29754e+002  ,5.57862e+001  ,4.96697e+001
16569  ,-6.61524e+003  ,2.82051e+002  ,-5.40808e+002  ,-4.42497e+001  ,1.25713e+002  ,-5.06523e+001
16570  ,-5.22042e+003  ,-2.09253e+002  ,-4.05881e+002  ,8.79258e+002  ,2.26342e+002  ,-4.66468e+001
16571  ,-5.00699e+003  ,-1.69457e+002  ,-1.60448e+002  ,9.53711e+002  ,1.67302e+002  ,-2.14922e+001
16572  ,-5.61588e+003  ,-4.75332e+002  ,-4.36464e+002  ,9.67568e+002  ,3.22684e+002  ,-7.20505e+001
16573  ,-6.03658e+003  ,-6.32053e+002  ,-3.80238e+002  ,1.15612e+003  ,2.43685e+002  ,-9.19377e+001
16574  ,-6.81462e+003  ,8.34720e+002  ,-2.75560e+002  ,2.70183e+001  ,2.89564e+002  ,-4.97294e+001
16575  ,-4.61404e+003  ,-2.76322e+002  ,-9.11469e-001  ,1.09109e+003  ,3.84879e+002  ,-4.12408e+001
16576  ,-5.67566e+003  ,-6.23810e+002  ,-3.99613e+002  ,1.03228e+003  ,3.38391e+002  ,-4.41862e+001
16577  ,-5.21625e+003  ,4.28414e+001  ,3.46659e+002  ,9.80171e+002  ,1.87832e+002  ,-5.10860e+001
16578  ,-4.57954e+003  ,-1.41430e+002  ,2.65172e+001  ,1.00038e+003  ,2.96533e+002  ,4.09289e+001
16579  ,-5.01302e+003  ,-3.05167e+002  ,9.37175e+001  ,9.73215e+002  ,3.74143e+002  ,-1.03398e+002
16580  ,-7.21251e+003  ,7.56779e+002  ,1.78109e+001  ,6.77330e+001  ,4.33674e+002  ,2.54548e+001
16581  ,-3.99370e+003  ,-2.83991e+001  ,-3.16750e+001  ,4.76171e+002  ,-4.59136e+002  ,6.87823e+000
16582  ,-4.39603e+003  ,-8.48525e+000  ,3.38328e+001  ,5.02963e+002  ,-4.68427e+002  ,1.23555e+001
16583  ,-3.95127e+003  ,-8.78682e-001  ,-1.81852e+000  ,4.89939e+002  ,-4.40829e+002  ,2.83333e+000
16584  ,-4.75772e+003  ,-9.24257e+001  ,-1.60438e+001  ,5.50309e+002  ,-4.65376e+002  ,3.85533e+001
16585  ,-5.64468e+003  ,1.22191e+001  ,7.66414e+001  ,1.66987e+001  ,-6.02559e+002  ,-8.52973e+000
16586  ,-3.64893e+003  ,1.12759e+001  ,-7.33253e+001  ,5.64417e+002  ,-3.40388e+002  ,2.47182e+001
16587  ,-4.04704e+003  ,1.47172e+001  ,-8.03140e+001  ,4.65272e+002  ,-4.29606e+002  ,2.88412e+001
16588  ,-4.84753e+003  ,-8.19988e+001  ,-1.30754e+002  ,5.52504e+002  ,-4.14033e+002  ,4.92769e+001
16589  ,-4.09941e+003  ,-1.20436e+001  ,-1.32643e+002  ,6.40233e+002  ,-3.23346e+002  ,2.72014e+001
16590  ,-3.95954e+003  ,-2.46445e+002  ,-1.62861e+002  ,8.94384e+002  ,-3.01505e+002  ,8.27888e+001
16591  ,-5.61838e+003  ,1.01975e+002  ,2.56431e+000  ,-2.08853e+001  ,-5.03286e+002  ,1.26834e+001
16592  ,-5.93358e+003  ,1.43716e+002  ,-2.36296e+002  ,8.86178e+001  ,-4.70777e+002  ,-1.60757e+001
16593  ,-4.89815e+003  ,8.42612e+001  ,3.39108e+001  ,-9.14171e+000  ,-5.79305e+002  ,1.79395e+001
16594  ,-3.79845e+003  ,-9.79036e+000  ,-1.81320e+002  ,5.28301e+002  ,-2.03181e+002  ,1.55129e+001
16595  ,-3.72046e+003  ,-3.01731e+001  ,-1.91436e+002  ,5.47812e+002  ,-2.77502e+002  ,1.85653e+001
16596  ,-4.29407e+003  ,-6.09555e+001  ,-3.10907e+002  ,5.54237e+002  ,-1.73981e+002  ,1.78138e+001
16597  ,-4.81839e+003  ,-8.38855e+001  ,-4.13552e+002  ,5.61861e+002  ,-1.86676e+002  ,-4.03852e+000
16598  ,-4.12409e+003  ,-4.04717e+001  ,-2.23481e+002  ,6.19961e+002  ,-2.57636e+002  ,3.42864e+001
16599  ,-5.75582e+003  ,5.79904e+001  ,-2.07970e+002  ,5.13907e+001  ,-2.85480e+002  ,-3.08354e+001
16600  ,-5.77417e+003  ,4.55827e+001  ,-3.63109e+002  ,7.27735e+001  ,-2.84111e+002  ,4.20153e+001
16601  ,-4.91936e+003  ,5.20128e+001  ,-1.54092e+002  ,2.95424e+001  ,-4.28267e+002  ,4.53635e+000
16602  ,-3.81381e+003  ,-1.25075e+001  ,-2.41602e+002  ,5.25785e+002  ,-1.32052e+002  ,1.01603e+001
16603  ,-4.29208e+003  ,-4.50759e+001  ,-3.54585e+002  ,5.43243e+002  ,-1.11361e+002  ,9.15765e+000
16604  ,-4.86228e+003  ,-1.76902e+002  ,-5.36208e+002  ,5.55653e+002  ,-1.34209e+002  ,-1.20851e+000
16605  ,-4.01129e+003  ,-3.56163e+001  ,-2.90367e+002  ,4.60208e+002  ,-8.09960e+001  ,-1.07681e+000
16606  ,-5.75875e+003  ,1.10248e+002  ,-3.76819e+002  ,9.97721e+000  ,-1.95738e+002  ,-3.08819e+001
16607  ,-5.58783e+003  ,1.21548e+002  ,-4.61289e+002  ,5.27032e+000  ,-8.19962e+001  ,-1.48898e+001
16608  ,-5.01475e+003  ,4.40628e+001  ,-2.81597e+002  ,-2.30684e+001  ,-2.35959e+002  ,-4.30870e+000
16609  ,-4.38359e+003  ,-1.89012e+001  ,-3.58137e+002  ,4.35395e+002  ,3.42277e+001  ,-5.94953e+000
16610  ,-4.26173e+003  ,-3.72557e+001  ,-3.34591e+002  ,5.46863e+002  ,-2.82383e+001  ,5.75992e+000
16611  ,-3.98710e+003  ,-3.15476e+001  ,-2.82096e+002  ,4.68287e+002  ,8.59050e+000  ,-2.22129e+000
16612  ,-5.61506e+003  ,9.50002e+000  ,-5.33836e+002  ,7.65563e+000  ,-4.49459e+001  ,-1.38977e+001
16613  ,-5.82849e+003  ,-5.00707e+001  ,-6.36204e+002  ,7.48611e+001  ,-8.12334e+000  ,9.58180e+000
16614  ,-4.94942e+003  ,5.36165e+001  ,-3.50577e+002  ,-5.02489e+000  ,-8.94969e+001  ,-7.84020e-001
16615  ,-4.36058e+003  ,-1.56634e+001  ,-3.45498e+002  ,4.30385e+002  ,7.41397e+001  ,-3.91627e+000
16616  ,-3.67159e+003  ,-2.53360e+001  ,-2.03764e+002  ,5.74404e+002  ,1.25975e+002  ,-6.60530e+000
16617  ,-4.27139e+003  ,-2.97229e+001  ,-3.08035e+002  ,5.34357e+002  ,1.41154e+002  ,-5.76685e+000
16618  ,-5.71585e+003  ,-5.81141e+000  ,-5.24217e+002  ,9.57059e+001  ,9.17420e+001  ,2.32108e+001
16619  ,-5.82895e+003  ,-4.52599e+001  ,-5.93848e+002  ,9.56403e+001  ,9.98523e+001  ,8.11765e+000
16620  ,-4.85125e+003  ,3.82069e+001  ,-3.22085e+002  ,-2.02104e+001  ,7.94541e+001  ,-2.38271e+000
16621  ,-3.58270e+003  ,1.67672e+000  ,-1.21207e+002  ,5.39284e+002  ,2.62120e+002  ,-1.64649e+001
16622  ,-4.11596e+003  ,-7.57410e+001  ,-1.82951e+002  ,6.94328e+002  ,2.54564e+002  ,-3.41571e+001
16623  ,-3.72335e+003  ,-4.36006e+001  ,-2.18061e+002  ,5.77329e+002  ,1.89649e+002  ,-1.69751e+001
16624  ,-4.26739e+003  ,-1.69326e+001  ,-2.70485e+002  ,5.33417e+002  ,1.94481e+002  ,-1.53984e+001
16625  ,-5.77136e+003  ,6.08444e+000  ,-4.57035e+002  ,8.18286e+001  ,2.19334e+002  ,-3.39358e+000
16626  ,-5.87611e+003  ,5.59500e+000  ,-4.39146e+002  ,9.38500e+001  ,2.72095e+002  ,-7.99809e+000
16627  ,-4.90869e+003  ,5.34938e+001  ,-2.68140e+002  ,1.71007e+000  ,2.45989e+002  ,-8.44266e+000
16628  ,-3.55528e+003  ,1.23019e+001  ,-1.01619e+002  ,5.45452e+002  ,3.39561e+002  ,-2.61382e+001
16629  ,-4.10171e+003  ,-4.91244e+001  ,-1.12769e+002  ,6.99321e+002  ,3.17298e+002  ,-2.79507e+001
16630  ,-3.58651e+003  ,-1.27238e+001  ,-7.48760e+001  ,6.64860e+002  ,3.66404e+002  ,-2.09564e+001
16631  ,-4.51984e+003  ,-2.18011e+002  ,-1.78160e+002  ,7.93870e+002  ,3.61431e+002  ,-5.64860e+001
16632  ,-5.76053e+003  ,6.37047e+001  ,-2.92054e+002  ,7.27007e+001  ,4.13747e+002  ,-2.43427e+001
16633  ,-5.81699e+003  ,1.12490e+002  ,-1.24037e+002  ,6.58049e+001  ,3.93786e+002  ,5.12738e+001
16634  ,-4.92372e+003  ,7.09300e+001  ,-1.34919e+002  ,-8.53591e-001  ,4.30203e+002  ,-1.27209e+001
16635  ,-3.93347e+003  ,1.60356e+001  ,3.69691e+001  ,4.37931e+002  ,4.71649e+002  ,6.66969e+000
16636  ,-3.55181e+003  ,-5.80538e+000  ,-2.96886e+001  ,7.10689e+002  ,4.03120e+002  ,-1.79801e+001
16637  ,-3.46409e+003  ,-6.04266e+001  ,-4.28588e+001  ,9.34225e+002  ,3.57673e+002  ,-2.55013e+001
16638  ,-3.72673e+003  ,-4.00251e+001  ,1.21721e+002  ,9.36375e+002  ,3.75526e+002  ,-3.52169e+001
16639  ,-4.53169e+003  ,-3.07172e+002  ,-1.58646e+002  ,8.48671e+002  ,3.65536e+002  ,-4.52566e+001
16640  ,-3.82853e+003  ,1.29769e+000  ,-3.58067e+000  ,9.03380e+002  ,2.62640e+002  ,6.52120e+000
16641  ,-5.60069e+003  ,2.65489e+002  ,8.33419e+001  ,-1.21499e+000  ,5.01309e+002  ,-2.11844e+001
16642  ,-5.75046e+003  ,7.19218e+001  ,9.61015e+001  ,9.20613e+001  ,5.89691e+002  ,-1.11031e+000
16643  ,-4.93597e+003  ,1.50780e+002  ,7.21392e+001  ,-1.81522e+001  ,5.67529e+002  ,-1.06892e+001
16644  ,-2.61409e+003  ,1.01162e+001  ,-3.63333e-001  ,4.63964e+002  ,-4.40738e+002  ,-5.78091e+000
16645  ,-2.78893e+003  ,2.06411e+001  ,9.22181e+000  ,4.51344e+002  ,-4.36528e+002  ,7.13819e+000
16646  ,-3.21425e+003  ,-6.83380e+000  ,-8.04135e+000  ,4.72809e+002  ,-4.56588e+002  ,1.42570e+001
16647  ,-3.23189e+003  ,-1.67811e+000  ,1.91847e+001  ,4.89449e+002  ,-4.37420e+002  ,3.10130e+000
16648  ,-4.11185e+003  ,5.61433e+000  ,1.31502e+001  ,-4.93868e-001  ,-6.24238e+002  ,-1.93850e-002
16649  ,-2.93528e+003  ,6.93953e+000  ,2.84466e+000  ,5.63785e+002  ,-3.53409e+002  ,2.21560e+001
16650  ,-2.62401e+003  ,-1.21696e+001  ,1.98898e+001  ,4.49614e+002  ,-4.21518e+002  ,-2.40188e+000
16651  ,-3.25299e+003  ,-8.06028e+000  ,-2.39065e-001  ,4.50979e+002  ,-4.47265e+002  ,6.67811e+000
16652  ,-4.13533e+003  ,2.22092e+001  ,3.61596e+001  ,5.83054e+000  ,-5.92803e+002  ,8.40202e-001
16653  ,-4.19886e+003  ,-2.37851e+001  ,-7.13019e+001  ,3.09661e+001  ,-5.33129e+002  ,5.84500e+000
16654  ,-3.44447e+003  ,1.01966e+001  ,7.67577e-001  ,2.94345e+001  ,-5.85625e+002  ,-7.02678e+000
16655  ,-3.02754e+003  ,1.90932e+001  ,-2.36157e+001  ,5.29921e+002  ,-2.17012e+002  ,6.52739e+000
16656  ,-2.48650e+003  ,8.17818e+000  ,2.77147e+001  ,5.74806e+002  ,-2.47280e+002  ,-2.34417e+000
16657  ,-2.93372e+003  ,3.05911e+001  ,-1.26519e+001  ,5.54354e+002  ,-2.85003e+002  ,1.24351e+001
16658  ,-2.64260e+003  ,-1.20978e+001  ,-1.17982e+001  ,4.45955e+002  ,-3.41434e+002  ,-5.62005e+000
16659  ,-4.19920e+003  ,-8.87178e-001  ,-7.62851e+001  ,2.72381e+001  ,-4.41860e+002  ,4.27913e+000
16660  ,-4.23138e+003  ,-1.93448e+001  ,-1.67300e+002  ,2.92945e+001  ,-3.54938e+002  ,1.12463e+001
16661  ,-3.41891e+003  ,1.57436e+001  ,-1.73202e+000  ,3.85130e+001  ,-4.60005e+002  ,7.60706e+000
16662  ,-3.04850e+003  ,1.11019e+000  ,-6.80746e+001  ,5.22620e+002  ,-1.42336e+002  ,7.10507e+000
16663  ,-2.49123e+003  ,6.70541e+000  ,-1.82396e+000  ,5.73700e+002  ,-1.68157e+002  ,-9.25701e-001
16664  ,-2.36862e+003  ,2.64040e+001  ,5.59711e+001  ,6.22146e+002  ,-1.09683e+002  ,-1.07428e+000
16665  ,-3.24300e+003  ,-1.46938e+001  ,-9.80863e+001  ,4.62587e+002  ,-9.34031e+001  ,-7.55359e-001
16666  ,-4.21238e+003  ,3.27146e+000  ,-1.54113e+002  ,2.48449e+001  ,-2.58776e+002  ,5.97660e+000
16667  ,-4.20476e+003  ,2.52846e+001  ,-1.83838e+002  ,1.85805e+001  ,-1.69336e+002  ,7.14090e+000
16668  ,-3.45490e+003  ,4.57239e-001  ,-3.89772e+001  ,3.49229e+001  ,-2.68432e+002  ,5.19441e+000
16669  ,-3.75176e+003  ,-2.59127e+001  ,-2.29729e+002  ,4.40376e+002  ,2.45102e+001  ,-1.03701e+001
16670  ,-2.35356e+003  ,3.69830e+001  ,4.74432e+001  ,6.30679e+002  ,-2.43457e+001  ,6.01179e-001
16671  ,-2.99387e+003  ,-2.02406e+001  ,-6.49951e+001  ,5.80756e+002  ,5.84831e+001  ,2.38264e+000
16672  ,-2.61323e+003  ,1.20135e+001  ,1.64974e+001  ,4.89145e+002  ,5.70817e+001  ,6.74996e-002
16673  ,-3.25970e+003  ,-1.90011e+001  ,-1.14338e+002  ,4.65559e+002  ,5.82178e-001  ,1.88015e+000
16674  ,-4.21288e+003  ,1.88279e+001  ,-2.07778e+002  ,2.48592e+001  ,-7.94763e+001  ,7.97481e+000
16675  ,-4.18880e+003  ,3.90732e+001  ,-1.91281e+002  ,2.63381e+001  ,-4.20175e+000  ,9.79659e+000
16676  ,-3.47307e+003  ,1.20718e+000  ,-6.74065e+001  ,2.53469e+001  ,-9.03639e+001  ,3.11958e+000
16677  ,-3.77255e+003  ,-4.24392e+001  ,-2.42599e+002  ,4.27455e+002  ,8.75176e+001  ,-1.16387e+001
16678  ,-2.96131e+003  ,2.20066e+001  ,-3.37726e+001  ,5.64718e+002  ,1.30767e+002  ,-3.53234e+000
16679  ,-2.60571e+003  ,1.68492e+001  ,2.37145e+001  ,4.84324e+002  ,1.34167e+002  ,3.14506e+000
16680  ,-4.17944e+003  ,5.09284e+001  ,-1.87457e+002  ,-1.30650e+001  ,8.81561e+001  ,-4.48722e+000
16681  ,-4.21679e+003  ,1.16731e+001  ,-1.92788e+002  ,7.76049e+000  ,1.69077e+002  ,-1.09484e+001
16682  ,-3.52855e+003  ,1.58822e+001  ,-6.03978e+001  ,1.89463e+001  ,9.14054e+001  ,-3.85686e+000
16683  ,-2.57719e+003  ,2.93723e+001  ,3.50271e+001  ,4.28111e+002  ,3.37748e+002  ,-1.18665e+001
16684  ,-2.86263e+003  ,-4.44741e+000  ,-2.91226e+001  ,5.41954e+002  ,2.75291e+002  ,-6.94791e+000
16685  ,-2.97854e+003  ,-1.50629e+001  ,-5.67432e+001  ,5.66030e+002  ,2.10354e+002  ,-1.50414e+001
16686  ,-2.59586e+003  ,4.86605e+000  ,3.00742e+001  ,4.91409e+002  ,2.14947e+002  ,-2.32883e+000
16687  ,-4.19592e+003  ,-1.63353e+000  ,-1.64907e+002  ,2.06228e+001  ,2.65812e+002  ,-9.16583e+000
16688  ,-4.21918e+003  ,-1.44904e+001  ,-1.35751e+002  ,3.70332e+001  ,3.52802e+002  ,-1.03577e+001
16689  ,-3.49004e+003  ,-6.44861e+000  ,-5.96560e+001  ,1.73342e+001  ,2.53101e+002  ,-1.67161e+000
16690  ,-2.77735e+003  ,1.53678e+001  ,-1.87974e+000  ,4.71710e+002  ,4.46765e+002  ,-9.32514e+000
16691  ,-2.60508e+003  ,9.88615e+000  ,3.25458e+001  ,4.44284e+002  ,4.14642e+002  ,-7.67068e-001
16692  ,-2.82000e+003  ,1.19937e+001  ,3.75277e+000  ,5.47517e+002  ,3.50089e+002  ,-1.19013e+001
16693  ,-2.83437e+003  ,2.69427e+000  ,4.28286e+000  ,6.68329e+002  ,3.76939e+002  ,-1.46814e+001
16694  ,-4.17478e+003  ,2.86718e+000  ,-7.24566e+001  ,3.42384e+001  ,4.49645e+002  ,2.25588e+000
16695  ,-4.15083e+003  ,6.96418e+000  ,-4.52413e+001  ,2.38620e+001  ,5.36437e+002  ,4.04995e+000
16696  ,-3.43092e+003  ,8.12150e+000  ,-1.06679e-001  ,3.94365e+001  ,4.63788e+002  ,-7.41897e+000
16697  ,-2.75177e+003  ,1.38049e+001  ,1.13083e+001  ,4.98377e+002  ,4.39793e+002  ,-7.18180e+000
16698  ,-2.75598e+003  ,-1.70431e+001  ,-6.48198e+000  ,5.13159e+002  ,4.35896e+002  ,1.79801e+000
16699  ,-3.22909e+003  ,3.90973e+000  ,1.78490e+001  ,4.34147e+002  ,4.41640e+002  ,-2.30217e+000
16700  ,-2.80355e+003  ,2.35591e+000  ,1.30455e+001  ,7.06211e+002  ,3.92541e+002  ,-1.96231e+001
16701  ,-4.13026e+003  ,-6.38666e-001  ,-6.01003e-002  ,2.54631e+001  ,5.79560e+002  ,1.52521e+000
16702  ,-4.14290e+003  ,6.96936e+000  ,2.56116e+001  ,2.30779e+001  ,6.28230e+002  ,2.17274e+001
16703  ,-3.39430e+003  ,1.33333e+001  ,2.21025e+001  ,4.69924e+001  ,6.03313e+002  ,-5.95002e+000
16704  ,-1.40573e+003  ,2.22508e+001  ,2.90855e+001  ,5.06546e+002  ,-4.09812e+002  ,-8.55912e+000
16705  ,-1.39661e+003  ,2.98156e+001  ,4.47116e+001  ,8.87216e+002  ,-3.13355e+002  ,-1.58730e+001
16706  ,-1.33727e+003  ,2.64540e+001  ,8.30527e+001  ,5.49289e+002  ,-3.73443e+002  ,-2.20735e+001
16707  ,-1.88370e+003  ,-9.69488e+000  ,4.15729e+001  ,4.75268e+002  ,-4.22069e+002  ,-6.53932e-001
16708  ,-2.12990e+003  ,-2.46981e+001  ,-6.58451e+000  ,4.98948e+002  ,-4.14579e+002  ,-2.09008e+000
