Date:  12:25, Wednesday, June 10, 2015
Model name: Part1
Study name: Static 2(-Default-)
Plot type: Mesh Mesh Quality1
Result Type: Mesh


Node  ,Value  ,X (mm)  ,Y (mm)  ,Z (mm)
8777  ,0.000e+000  ,-2.2631  ,38.642  ,32.575
8778  ,0.000e+000  ,-3.8555  ,39.542  ,28.082
8779  ,0.000e+000  ,-3.3837  ,40.051  ,30.804
8780  ,0.000e+000  ,-2.133  ,40.804  ,32.307
8781  ,0.000e+000  ,1.3764  ,40.717  ,31.002
8782  ,0.000e+000  ,-1.0829  ,37.489  ,30.449
8783  ,0.000e+000  ,1.1831  ,36.313  ,36.212
8784  ,0.000e+000  ,-1.038  ,36.267  ,38.162
8785  ,0.000e+000  ,2.7953  ,36.644  ,34.365
8786  ,0.000e+000  ,2.8472  ,39.504  ,36.322
8787  ,0.000e+000  ,3.3883  ,36.96  ,36.205
8788  ,0.000e+000  ,1.2152  ,36.391  ,38.679
8789  ,0.000e+000  ,-0.69182  ,38.241  ,38.978
8790  ,0.000e+000  ,0.53897  ,42.388  ,36.479
8791  ,0.000e+000  ,1.9674  ,40.15  ,38.268
8792  ,0.000e+000  ,-1.8159  ,36.84  ,34.822
8793  ,0.000e+000  ,-1.4517  ,40.798  ,37.521
8794  ,0.000e+000  ,-2.6741  ,38.128  ,36.636
8795  ,0.000e+000  ,-1.3095  ,40.482  ,35.101
8796  ,0.000e+000  ,2.2  ,40.395  ,33.796
8797  ,0.000e+000  ,-0.25927  ,37.167  ,33.243
8798  ,0.000e+000  ,-0.12918  ,39.329  ,32.975
8799  ,0.000e+000  ,8.2022  ,34.752  ,31.16
8800  ,0.000e+000  ,5.0253  ,34.393  ,30.766
8801  ,0.000e+000  ,8.2669  ,34.588  ,26.078
8802  ,0.000e+000  ,9.3481  ,34.394  ,28.481
8803  ,0.000e+000  ,5.8815  ,34.987  ,25.963
8804  ,0.000e+000  ,7.3603  ,37.158  ,28.505
8805  ,0.000e+000  ,7.0221  ,37.148  ,30.891
8806  ,0.000e+000  ,1.9707  ,34.916  ,29.643
8807  ,0.000e+000  ,3.1715  ,42.825  ,24.446
8808  ,0.000e+000  ,9.3235  ,40.008  ,23.78
8809  ,0.000e+000  ,6.5091  ,37.966  ,24.114
8810  ,0.000e+000  ,7.988  ,40.138  ,26.656
8811  ,0.000e+000  ,4.8308  ,40.261  ,23.035
8812  ,0.000e+000  ,6.6155  ,40.457  ,21.358
8813  ,0.000e+000  ,6.9177  ,42.968  ,23.322
8814  ,0.000e+000  ,6.9731  ,43.026  ,26.016
8815  ,0.000e+000  ,5.0576  ,41.123  ,28.348
8816  ,0.000e+000  ,5.7821  ,37.484  ,26.721
8817  ,0.000e+000  ,-3.7517  ,39.487  ,25.817
8818  ,0.000e+000  ,-0.40597  ,42.363  ,24.836
8819  ,0.000e+000  ,-3.4804  ,37.168  ,24.471
8820  ,0.000e+000  ,-2.261  ,39.766  ,22.671
8821  ,0.000e+000  ,1.2533  ,39.8  ,23.424
8822  ,0.000e+000  ,0.095178  ,36.956  ,23.523
8823  ,0.000e+000  ,1.4802  ,40.662  ,28.737
8824  ,0.000e+000  ,-0.84899  ,39.596  ,27.916
8825  ,0.000e+000  ,2.8323  ,40.003  ,25.261
8826  ,0.000e+000  ,-3.7148  ,34.33  ,28.245
8827  ,0.000e+000  ,-3.5782  ,37.154  ,26.549
8828  ,0.000e+000  ,-3.3069  ,34.835  ,25.203
8829  ,0.000e+000  ,0.26864  ,34.622  ,24.255
8830  ,0.000e+000  ,-0.80562  ,35.1  ,28.916
8831  ,0.000e+000  ,-0.67552  ,37.262  ,28.648
8832  ,0.000e+000  ,2.3781  ,34.689  ,27.842
8833  ,0.000e+000  ,-0.57176  ,37.208  ,26.383
8834  ,0.000e+000  ,4.7141  ,36.474  ,23.945
8835  ,0.000e+000  ,3.0358  ,38.769  ,22.866
8836  ,0.000e+000  ,1.8777  ,35.925  ,22.965
8837  ,0.000e+000  ,3.9871  ,35.992  ,26.552
8838  ,0.000e+000  ,4.6148  ,38.972  ,24.703
8839  ,0.000e+000  ,1.0373  ,38.511  ,25.093
8840  ,0.000e+000  ,1.2107  ,36.177  ,25.825
8841  ,0.000e+000  ,4.2368  ,36.115  ,31.162
8842  ,0.000e+000  ,6.5718  ,38.88  ,28.902
8843  ,0.000e+000  ,6.2336  ,38.87  ,31.288
8844  ,0.000e+000  ,3.6415  ,39.866  ,30.593
8845  ,0.000e+000  ,1.1822  ,36.638  ,30.039
8846  ,0.000e+000  ,1.3123  ,38.8  ,29.771
8847  ,0.000e+000  ,2.1359  ,38.478  ,32.565
8848  ,0.000e+000  ,4.3659  ,36.227  ,28.966
8849  ,0.000e+000  ,4.9936  ,39.206  ,27.117
8850  ,0.000e+000  ,1.4161  ,38.745  ,27.506
8851  ,0.000e+000  ,1.5895  ,36.411  ,28.238
8852  ,0.000e+000  ,3.1986  ,37.714  ,26.949
8853  ,0.000e+000  ,57.949  ,44.932  ,6.4019
8854  ,0.000e+000  ,57.754  ,46.398  ,6.2811
8855  ,0.000e+000  ,57.351  ,43.696  ,7.637
8856  ,0.000e+000  ,59.561  ,45.866  ,8.132
8857  ,0.000e+000  ,60.529  ,46.255  ,11.116
8858  ,0.000e+000  ,58.026  ,45.514  ,12.165
8859  ,0.000e+000  ,55.425  ,45.636  ,8.664
8860  ,0.000e+000  ,55.713  ,45.688  ,11.466
8861  ,0.000e+000  ,60.252  ,35.893  ,20.516
8862  ,0.000e+000  ,62.825  ,34.366  ,18.624
8863  ,0.000e+000  ,60.277  ,32.972  ,19.39
8864  ,0.000e+000  ,63.133  ,36.633  ,17.499
8865  ,0.000e+000  ,62.574  ,36.338  ,20.113
8866  ,0.000e+000  ,59.721  ,37.652  ,16.192
8867  ,0.000e+000  ,63.212  ,32.65  ,17.335
8868  ,0.000e+000  ,57.6  ,33.887  ,18.705
8869  ,0.000e+000  ,58.031  ,35.899  ,16.247
8870  ,0.000e+000  ,59.525  ,37.145  ,18.357
8871  ,0.000e+000  ,57.287  ,33.364  ,15.931
8872  ,0.000e+000  ,66.176  ,29.334  ,13.028
8873  ,0.000e+000  ,65.973  ,33.516  ,16.982
8874  ,0.000e+000  ,66.28  ,35.783  ,15.857
8875  ,0.000e+000  ,66.36  ,31.799  ,15.693
8876  ,0.000e+000  ,63.192  ,34.172  ,15.025
8877  ,0.000e+000  ,56.208  ,40.643  ,9.4801
8878  ,0.000e+000  ,56.883  ,42.461  ,14.008
8879  ,0.000e+000  ,54.282  ,42.583  ,10.507
8880  ,0.000e+000  ,53.997  ,37.462  ,12.111
8881  ,0.000e+000  ,52.656  ,40.193  ,12.093
8882  ,0.000e+000  ,54.57  ,42.635  ,13.309
8883  ,0.000e+000  ,57.446  ,40.103  ,14.345
8884  ,0.000e+000  ,53.651  ,39.077  ,10.148
8885  ,0.000e+000  ,55.756  ,38.35  ,14.4
8886  ,0.000e+000  ,53.072  ,41.222  ,14.932
8887  ,0.000e+000  ,53.411  ,37.615  ,14.662
8888  ,0.000e+000  ,55.369  ,40.554  ,15.37
8889  ,0.000e+000  ,56.637  ,42.976  ,11.13
8890  ,0.000e+000  ,55.804  ,31.722  ,10.448
8891  ,0.000e+000  ,54.042  ,34.093  ,8.5099
8892  ,0.000e+000  ,54.485  ,34.711  ,10.611
8893  ,0.000e+000  ,58.65  ,31.481  ,9.465
8894  ,0.000e+000  ,55.48  ,35.603  ,6.7755
8895  ,0.000e+000  ,57.091  ,33.472  ,7.4794
8896  ,0.000e+000  ,54.138  ,36.326  ,8.6474
8897  ,0.000e+000  ,56.244  ,35.599  ,12.899
8898  ,0.000e+000  ,55.5  ,33.063  ,12.583
8899  ,0.000e+000  ,55.982  ,37.172  ,11.472
8900  ,0.000e+000  ,63.661  ,42.957  ,6.3012
8901  ,0.000e+000  ,63.209  ,44.457  ,7.8594
8902  ,0.000e+000  ,64.177  ,44.845  ,10.844
8903  ,0.000e+000  ,65.695  ,44.807  ,7.0147
8904  ,0.000e+000  ,65.604  ,41.57  ,7.5786
8905  ,0.000e+000  ,66.13  ,45.022  ,10.432
8906  ,0.000e+000  ,65.871  ,43.272  ,11.037
8907  ,0.000e+000  ,61.495  ,44.138  ,10.547
8908  ,0.000e+000  ,62.463  ,44.527  ,13.531
8909  ,0.000e+000  ,64.158  ,42.953  ,13.725
8910  ,0.000e+000  ,59.96  ,43.786  ,14.58
8911  ,0.000e+000  ,64.158  ,42.953  ,16.225
8912  ,0.000e+000  ,62.517  ,44.562  ,15.325
8913  ,0.000e+000  ,60.056  ,44.011  ,16.161
8914  ,0.000e+000  ,62.158  ,42.332  ,16.573
8915  ,0.000e+000  ,60.524  ,41.428  ,14.917
8916  ,0.000e+000  ,59.714  ,44.301  ,11.702
8917  ,0.000e+000  ,58.571  ,41.248  ,13.545
8918  ,0.000e+000  ,63.362  ,42.891  ,11.429
8919  ,0.000e+000  ,65.407  ,38.999  ,10.042
8920  ,0.000e+000  ,65.675  ,40.7  ,13.5
8921  ,0.000e+000  ,65.675  ,40.7  ,16
8922  ,0.000e+000  ,65.452  ,38.156  ,15.999
8923  ,0.000e+000  ,63.675  ,40.08  ,16.348
8924  ,0.000e+000  ,62.041  ,39.175  ,14.692
8925  ,0.000e+000  ,61.844  ,38.668  ,16.857
8926  ,0.000e+000  ,62.363  ,36.545  ,15.167
8927  ,0.000e+000  ,65.511  ,35.695  ,13.525
8928  ,0.000e+000  ,64.879  ,40.639  ,11.204
8929  ,0.000e+000  ,63.166  ,40.32  ,13.892
8930  ,0.000e+000  ,58.002  ,39.757  ,7.1186
8931  ,0.000e+000  ,60.664  ,40.428  ,6.0554
8932  ,0.000e+000  ,60.213  ,41.928  ,7.6136
8933  ,0.000e+000  ,62.608  ,39.041  ,7.3328
8934  ,0.000e+000  ,60.626  ,37.601  ,6.0182
8935  ,0.000e+000  ,56.787  ,37.469  ,5.9147
8936  ,0.000e+000  ,58.398  ,35.337  ,6.6186
8937  ,0.000e+000  ,55.445  ,38.191  ,7.7865
8938  ,0.000e+000  ,58.431  ,42.09  ,8.7683
8939  ,0.000e+000  ,57.289  ,39.037  ,10.611
8940  ,0.000e+000  ,57.776  ,36.286  ,9.1108
8941  ,0.000e+000  ,62.08  ,40.681  ,8.4958
8942  ,0.000e+000  ,60.366  ,40.362  ,11.184
8943  ,0.000e+000  ,61.883  ,38.11  ,10.959
8944  ,0.000e+000  ,60.822  ,26.971  ,14.883
8945  ,0.000e+000  ,62.999  ,27.888  ,13.904
8946  ,0.000e+000  ,57.562  ,29.727  ,13.029
8947  ,0.000e+000  ,60.247  ,30.676  ,18.624
8948  ,0.000e+000  ,60.408  ,29.486  ,12.046
8949  ,0.000e+000  ,63.183  ,30.353  ,16.569
8950  ,0.000e+000  ,60.643  ,28.776  ,17.223
8951  ,0.000e+000  ,57.825  ,28.972  ,15.119
8952  ,0.000e+000  ,58.981  ,28.029  ,16.472
8953  ,0.000e+000  ,57.571  ,31.591  ,17.939
8954  ,0.000e+000  ,58.94  ,27.502  ,13.947
8955  ,0.000e+000  ,57.258  ,31.068  ,15.165
8956  ,0.000e+000  ,60.015  ,32.726  ,15.901
8957  ,0.000e+000  ,63.163  ,31.876  ,14.259
8958  ,0.000e+000  ,58.228  ,32.425  ,12.553
8959  ,0.000e+000  ,65.933  ,33.117  ,6.1535
8960  ,0.000e+000  ,65.699  ,30.973  ,8.2186
8961  ,0.000e+000  ,65.57  ,36.823  ,8.0922
8962  ,0.000e+000  ,65.511  ,29.53  ,11.221
8963  ,0.000e+000  ,64.115  ,32.668  ,6.6084
8964  ,0.000e+000  ,63.589  ,35.383  ,6.7776
8965  ,0.000e+000  ,62.92  ,31.129  ,9.3636
8966  ,0.000e+000  ,65.674  ,33.519  ,11.576
8967  ,0.000e+000  ,64.845  ,35.891  ,11.718
8968  ,0.000e+000  ,62.046  ,35.934  ,9.0093
8969  ,0.000e+000  ,62.497  ,32.073  ,12.452
8970  ,0.000e+000  ,61.978  ,32.622  ,6.1599
8971  ,0.000e+000  ,61.451  ,35.337  ,6.3291
8972  ,0.000e+000  ,60.782  ,31.083  ,8.915
8973  ,0.000e+000  ,59.223  ,33.073  ,6.9295
8974  ,0.000e+000  ,58.601  ,34.022  ,9.4217
8975  ,0.000e+000  ,59.908  ,35.888  ,8.5608
8976  ,0.000e+000  ,60.359  ,32.027  ,12.003
8977  ,0.000e+000  ,62.871  ,33.669  ,9.3202
8978  ,0.000e+000  ,59.605  ,38.267  ,13.993
8979  ,0.000e+000  ,57.915  ,36.513  ,14.048
8980  ,0.000e+000  ,57.171  ,33.978  ,13.732
8981  ,0.000e+000  ,59.928  ,35.636  ,14.468
8982  ,0.000e+000  ,63.076  ,34.786  ,12.826
8983  ,0.000e+000  ,57.653  ,38.087  ,12.621
8984  ,0.000e+000  ,58.141  ,35.336  ,11.12
8985  ,0.000e+000  ,60.73  ,39.412  ,13.193
8986  ,0.000e+000  ,62.247  ,37.159  ,12.968
8987  ,0.000e+000  ,59.448  ,37.201  ,10.259
8988  ,0.000e+000  ,59.899  ,33.34  ,13.702
8989  ,0.000e+000  ,62.41  ,34.983  ,11.019
8990  ,0.000e+000  ,60.273  ,34.937  ,10.57
8991  ,0.000e+000  ,60.639  ,7.2533  ,17.77
8992  ,0.000e+000  ,64.587  ,5.0936  ,17.018
8993  ,0.000e+000  ,61.289  ,5.0498  ,16.628
8994  ,0.000e+000  ,62.766  ,5.2796  ,18.742
8995  ,0.000e+000  ,62.956  ,5.0498  ,14.544
8996  ,0.000e+000  ,64.583  ,6.6723  ,13.766
8997  ,0.000e+000  ,64.526  ,6.9715  ,16.942
8998  ,0.000e+000  ,64.507  ,8.6716  ,15.02
8999  ,0.000e+000  ,64.807  ,8.1648  ,8.4951
9000  ,0.000e+000  ,63.14  ,6.4981  ,11.828
9001  ,0.000e+000  ,64.768  ,8.1206  ,11.05
9002  ,0.000e+000  ,64.691  ,10.12  ,12.304
9003  ,0.000e+000  ,64.145  ,11.811  ,10.537
9004  ,0.000e+000  ,64.7  ,10.568  ,8.4195
9005  ,0.000e+000  ,63.049  ,11.303  ,7.09
9006  ,0.000e+000  ,62.307  ,8.1648  ,7.6618
9007  ,0.000e+000  ,63.14  ,6.4981  ,9.3284
9008  ,0.000e+000  ,60.427  ,8.8228  ,9.0633
9009  ,0.000e+000  ,62.658  ,12.752  ,9.0927
9010  ,0.000e+000  ,62.763  ,8.2146  ,13.039
9011  ,0.000e+000  ,56.25  ,6.9792  ,12.604
9012  ,0.000e+000  ,57.917  ,5.3125  ,13.438
9013  ,0.000e+000  ,56.25  ,6.9792  ,15.938
9014  ,0.000e+000  ,58.933  ,7.516  ,16.663
9015  ,0.000e+000  ,59.583  ,5.3125  ,15.521
9016  ,0.000e+000  ,61.25  ,5.3125  ,13.438
9017  ,0.000e+000  ,61.25  ,5.3125  ,10.938
9018  ,0.000e+000  ,58.537  ,7.6372  ,10.672
9019  ,0.000e+000  ,60.873  ,7.029  ,14.648
9020  ,0.000e+000  ,61.057  ,8.4773  ,11.933
9021  ,0.000e+000  ,61.055  ,13.03  ,6.1427
9022  ,0.000e+000  ,60.313  ,9.8925  ,6.7144
9023  ,0.000e+000  ,56.146  ,12.392  ,7.5477
9024  ,0.000e+000  ,57.813  ,13.226  ,5.881
9025  ,0.000e+000  ,58.433  ,10.55  ,8.116
9026  ,0.000e+000  ,56.773  ,15.184  ,8.3307
9027  ,0.000e+000  ,58.349  ,16.35  ,8.5922
9028  ,0.000e+000  ,59.858  ,15.372  ,6.1112
9029  ,0.000e+000  ,60.664  ,14.48  ,8.1453
9030  ,0.000e+000  ,60.953  ,11.391  ,9.3761
9031  ,0.000e+000  ,59.063  ,10.205  ,10.985
9032  ,0.000e+000  ,63.444  ,19.683  ,14.529
9033  ,0.000e+000  ,60.668  ,18.816  ,15.914
9034  ,0.000e+000  ,61.119  ,20.617  ,13.513
9035  ,0.000e+000  ,62.858  ,15.767  ,14.333
9036  ,0.000e+000  ,62.961  ,15.841  ,11.572
9037  ,0.000e+000  ,59.237  ,21.148  ,12.577
9038  ,0.000e+000  ,62.79  ,18.236  ,11.822
9039  ,0.000e+000  ,58.419  ,18.789  ,13.178
9040  ,0.000e+000  ,57.583  ,17.486  ,10.314
9041  ,0.000e+000  ,59.159  ,18.652  ,10.575
9042  ,0.000e+000  ,61.474  ,16.782  ,10.128
9043  ,0.000e+000  ,60.142  ,20.858  ,10.406
9044  ,0.000e+000  ,59.769  ,15.42  ,10.412
9045  ,0.000e+000  ,54.819  ,16.378  ,16.105
9046  ,0.000e+000  ,55.456  ,18.105  ,13.804
9047  ,0.000e+000  ,54.62  ,16.802  ,10.939
9048  ,0.000e+000  ,56.806  ,14.736  ,11.037
9049  ,0.000e+000  ,57.616  ,17.038  ,13.02
9050  ,0.000e+000  ,63.302  ,13.077  ,15.099
9051  ,0.000e+000  ,63.952  ,11.46  ,14.105
9052  ,0.000e+000  ,63.405  ,13.151  ,12.338
9053  ,0.000e+000  ,61.918  ,14.092  ,10.894
9054  ,0.000e+000  ,62.023  ,9.5543  ,14.841
9055  ,0.000e+000  ,62.207  ,11.003  ,12.125
9056  ,0.000e+000  ,60.317  ,9.817  ,13.734
9057  ,0.000e+000  ,60.214  ,12.73  ,11.178
9058  ,0.000e+000  ,61.023  ,15.032  ,13.161
9059  ,0.000e+000  ,58.06  ,14.348  ,13.786
9060  ,0.000e+000  ,63.134  ,18.387  ,17.112
9061  ,0.000e+000  ,60.357  ,17.52  ,18.497
9062  ,0.000e+000  ,63.12  ,16.167  ,19.16
9063  ,0.000e+000  ,57.472  ,15.766  ,18.063
9064  ,0.000e+000  ,63.129  ,13.433  ,19.6
9065  ,0.000e+000  ,62.548  ,14.471  ,16.916
9066  ,0.000e+000  ,59.604  ,15.249  ,21.053
9067  ,0.000e+000  ,59.7  ,13.15  ,20.38
9068  ,0.000e+000  ,58.109  ,17.494  ,15.762
9069  ,0.000e+000  ,60.269  ,16.427  ,14.978
9070  ,0.000e+000  ,57.306  ,15.743  ,15.604
9071  ,0.000e+000  ,60.713  ,13.737  ,15.744
9072  ,0.000e+000  ,53.666  ,9.1286  ,12.592
9073  ,0.000e+000  ,53.666  ,9.1286  ,15.925
9074  ,0.000e+000  ,54.492  ,13.996  ,16.04
9075  ,0.000e+000  ,56.349  ,9.6654  ,16.65
9076  ,0.000e+000  ,53.666  ,11.629  ,10.092
9077  ,0.000e+000  ,55.953  ,9.7866  ,10.66
9078  ,0.000e+000  ,54.293  ,14.42  ,10.875
9079  ,0.000e+000  ,56.583  ,9.4411  ,13.529
9080  ,0.000e+000  ,56.479  ,12.354  ,10.973
9081  ,0.000e+000  ,54.326  ,13.972  ,13.581
9082  ,0.000e+000  ,57.734  ,11.966  ,13.722
9083  ,0.000e+000  ,56.979  ,13.361  ,15.539
9084  ,0.000e+000  ,63.772  ,10.909  ,19.747
9085  ,0.000e+000  ,59.972  ,8.9122  ,18.819
9086  ,0.000e+000  ,62.1  ,6.9385  ,19.792
9087  ,0.000e+000  ,63.191  ,11.948  ,17.063
9088  ,0.000e+000  ,63.86  ,8.6304  ,17.991
9089  ,0.000e+000  ,63.841  ,10.33  ,16.069
9090  ,0.000e+000  ,63.162  ,9.9887  ,20.778
9091  ,0.000e+000  ,60.344  ,10.626  ,20.526
9092  ,0.000e+000  ,61.912  ,8.4252  ,16.805
9093  ,0.000e+000  ,60.206  ,8.6879  ,15.698
9094  ,0.000e+000  ,61.357  ,11.213  ,15.89
9095  ,0.000e+000  ,60.602  ,12.608  ,17.708
9096  ,0.000e+000  ,57.623  ,10.837  ,15.685
9097  ,0.000e+000  ,54.088  ,9.2484  ,21.041
9098  ,0.000e+000  ,53.879  ,9.213  ,18.567
9099  ,0.000e+000  ,54.705  ,14.08  ,18.682
9100  ,0.000e+000  ,56.562  ,9.7499  ,19.292
9101  ,0.000e+000  ,56.934  ,11.464  ,20.999
9102  ,0.000e+000  ,54.111  ,11.678  ,20.974
9103  ,0.000e+000  ,57.192  ,13.445  ,18.181
9104  ,0.000e+000  ,54.212  ,11.675  ,16.159
9105  ,0.000e+000  ,57.836  ,10.922  ,18.327
9106  ,0.000e+000  ,1.2704  ,51.021  ,26.38
9107  ,0.000e+000  ,4.5545  ,51.133  ,27.835
9108  ,0.000e+000  ,4.5751  ,51.093  ,30.466
9109  ,0.000e+000  ,0.28632  ,50.968  ,29.117
9110  ,0.000e+000  ,1.207  ,47.989  ,26.561
9111  ,0.000e+000  ,5.2765  ,49.372  ,24.114
9112  ,0.000e+000  ,2.2239  ,49.322  ,25.024
9113  ,0.000e+000  ,5.508  ,49.433  ,26.479
9114  ,0.000e+000  ,5.5286  ,49.393  ,29.11
9115  ,0.000e+000  ,2.1605  ,46.289  ,25.205
9116  ,0.000e+000  ,3.8602  ,47.156  ,23.362
9117  ,0.000e+000  ,5.9068  ,46.432  ,24.081
9118  ,0.000e+000  ,5.9622  ,46.491  ,26.774
9119  ,0.000e+000  ,4.0467  ,44.588  ,29.106
9120  ,0.000e+000  ,5.3988  ,43.928  ,25.63
9121  ,0.000e+000  ,3.4343  ,49.092  ,27.744
9122  ,0.000e+000  ,5.2873  ,46.704  ,32.986
9123  ,0.000e+000  ,4.2252  ,49.552  ,34.162
9124  ,0.000e+000  ,4.9937  ,49.886  ,31.975
9125  ,0.000e+000  ,0.70497  ,49.761  ,30.627
9126  ,0.000e+000  ,1.3552  ,49.579  ,33.497
9127  ,0.000e+000  ,1.8508  ,47.073  ,34.654
9128  ,0.000e+000  ,5.4273  ,46.983  ,29.639
9129  ,0.000e+000  ,3.5118  ,45.081  ,31.971
9130  ,0.000e+000  ,2.8995  ,49.585  ,30.609
9131  ,0.000e+000  ,3.853  ,47.886  ,29.254
9132  ,0.000e+000  ,-1.4073  ,47.955  ,29.493
9133  ,0.000e+000  ,-0.75705  ,47.773  ,32.363
9134  ,0.000e+000  ,-2.4425  ,46.658  ,27.503
9135  ,0.000e+000  ,-3.6597  ,47.702  ,30.566
9136  ,0.000e+000  ,-3.8323  ,42.1  ,27.918
9137  ,0.000e+000  ,-0.48659  ,44.976  ,26.936
9138  ,0.000e+000  ,-0.26146  ,45.267  ,33.521
9139  ,0.000e+000  ,-2.7408  ,46.1  ,32.438
9140  ,0.000e+000  ,-4.1242  ,44.724  ,29.419
9141  ,0.000e+000  ,-3.3605  ,42.609  ,30.64
9142  ,0.000e+000  ,-2.1099  ,43.362  ,32.142
9143  ,0.000e+000  ,1.3995  ,43.275  ,30.838
9144  ,0.000e+000  ,-0.92961  ,42.208  ,30.016
9145  ,0.000e+000  ,2.7516  ,42.615  ,27.361
9146  ,0.000e+000  ,-0.82585  ,42.154  ,27.751
9147  ,0.000e+000  ,0.78717  ,47.779  ,29.476
9148  ,0.000e+000  ,1.7407  ,46.08  ,28.12
9149  ,0.000e+000  ,1.2058  ,46.572  ,30.985
9150  ,0.000e+000  ,14.252  ,37.521  ,14.708
9151  ,0.000e+000  ,15.15  ,42.484  ,12.157
9152  ,0.000e+000  ,14.824  ,40.194  ,13.406
9153  ,0.000e+000  ,11.738  ,37.711  ,15.778
9154  ,0.000e+000  ,13.574  ,40.194  ,15.906
9155  ,0.000e+000  ,11.831  ,42.79  ,13.002
9156  ,0.000e+000  ,13.068  ,40.014  ,10.794
9157  ,0.000e+000  ,11.626  ,41.628  ,15.208
9158  ,0.000e+000  ,13.366  ,42.868  ,14.917
9159  ,0.000e+000  ,13.764  ,42.64  ,10.058
9160  ,0.000e+000  ,11.699  ,43.247  ,9.9117
9161  ,0.000e+000  ,10.179  ,41.12  ,11.068
9162  ,0.000e+000  ,8.6895  ,40.949  ,12.939
9163  ,0.000e+000  ,9.485  ,40.42  ,15.454
9164  ,0.000e+000  ,14.994  ,34.636  ,13.454
9165  ,0.000e+000  ,12.903  ,34.665  ,7.4919
9166  ,0.000e+000  ,15.841  ,35.067  ,10.898
9167  ,0.000e+000  ,17.026  ,34.232  ,8.7934
9168  ,0.000e+000  ,15.286  ,36.016  ,7.4201
9169  ,0.000e+000  ,15.567  ,37.309  ,12.152
9170  ,0.000e+000  ,12.481  ,34.826  ,14.524
9171  ,0.000e+000  ,13.811  ,37.129  ,9.5396
9172  ,0.000e+000  ,12.891  ,37.503  ,11.808
9173  ,0.000e+000  ,10.662  ,38.871  ,9.8949
9174  ,0.000e+000  ,7.7732  ,39.978  ,10.168
9175  ,0.000e+000  ,5.8524  ,39.555  ,9.8162
9176  ,0.000e+000  ,6.2836  ,39.806  ,12.04
9177  ,0.000e+000  ,7.0792  ,39.277  ,14.554
9178  ,0.000e+000  ,5.471  ,37.751  ,13.296
9179  ,0.000e+000  ,9.743  ,39.246  ,12.163
9180  ,0.000e+000  ,10.486  ,36.361  ,10.909
9181  ,0.000e+000  ,9.9218  ,34.519  ,4.9354
9182  ,0.000e+000  ,5.5108  ,33.838  ,4.4049
9183  ,0.000e+000  ,10.829  ,36.983  ,6.9832
9184  ,0.000e+000  ,9.6761  ,37.864  ,5.1321
9185  ,0.000e+000  ,7.9403  ,38.089  ,7.2568
9186  ,0.000e+000  ,10.653  ,34.472  ,7.997
9187  ,0.000e+000  ,7.5042  ,36.215  ,8.3522
9188  ,0.000e+000  ,-0.0014843  ,34.206  ,10.334
9189  ,0.000e+000  ,1.0351  ,34.465  ,12.964
9190  ,0.000e+000  ,2.8751  ,33.729  ,6.9455
9191  ,0.000e+000  ,0.30368  ,35.005  ,7.3456
9192  ,0.000e+000  ,1.0934  ,36.732  ,9.9636
9193  ,0.000e+000  ,3.3839  ,37.557  ,9.4451
9194  ,0.000e+000  ,3.815  ,37.809  ,11.668
9195  ,0.000e+000  ,3.0025  ,35.754  ,12.925
9196  ,0.000e+000  ,4.8686  ,36.106  ,10.893
9197  ,0.000e+000  ,5.0357  ,34.217  ,7.9811
9198  ,0.000e+000  ,3.6964  ,35.438  ,4.2996
9199  ,0.000e+000  ,7.8617  ,39.463  ,5.0268
9200  ,0.000e+000  ,1.125  ,36.714  ,4.6997
9201  ,0.000e+000  ,6.1259  ,39.689  ,7.1515
9202  ,0.000e+000  ,1.9147  ,38.44  ,7.3176
9203  ,0.000e+000  ,4.2052  ,39.266  ,6.7992
9204  ,0.000e+000  ,3.7852  ,39.945  ,4.8854
9205  ,0.000e+000  ,5.6899  ,37.814  ,8.2469
9206  ,0.000e+000  ,5.857  ,35.926  ,5.3352
9207  ,0.000e+000  ,3.2213  ,35.817  ,7.8758
9208  ,0.000e+000  ,-54.82  ,20.341  ,20.713
9209  ,0.000e+000  ,-54.645  ,19.589  ,17.808
9210  ,0.000e+000  ,-57.395  ,19.436  ,18.934
9211  ,0.000e+000  ,-54.395  ,24.238  ,18.666
9212  ,0.000e+000  ,-55.23  ,23.621  ,19.553
9213  ,0.000e+000  ,-57.638  ,23.29  ,19.579
9214  ,0.000e+000  ,-57.683  ,21.017  ,20.794
9215  ,0.000e+000  ,-54.795  ,22.604  ,20.574
9216  ,0.000e+000  ,-54.636  ,19.836  ,16.217
9217  ,0.000e+000  ,-54.78  ,21.804  ,13.962
9218  ,0.000e+000  ,-57.372  ,20.038  ,14.324
9219  ,0.000e+000  ,-54.386  ,24.485  ,17.075
9220  ,0.000e+000  ,-54.888  ,22.028  ,17.689
9221  ,0.000e+000  ,-62.96  ,20.222  ,17.505
9222  ,0.000e+000  ,-56.999  ,19.245  ,16.92
9223  ,0.000e+000  ,-59.734  ,19.448  ,15.026
9224  ,0.000e+000  ,-59.749  ,19.093  ,18.045
9225  ,0.000e+000  ,-61.877  ,20.654  ,15.521
9226  ,0.000e+000  ,-59.884  ,22.333  ,14.408
9227  ,0.000e+000  ,-62.185  ,22.596  ,16.666
9228  ,0.000e+000  ,-59.991  ,22.947  ,18.691
